date,Station,StationInfo,obs,mod,Version
2023-10-27T00:00:00Z,Aalborg,urb,37.97625,39.54125,ifs_cams_ensemble
2023-10-28T00:00:00Z,Aalborg,urb,44.0025,51.45875,ifs_cams_ensemble
2023-10-29T00:00:00Z,Aalborg,urb,46.585,51.5375,ifs_cams_ensemble
2023-10-30T00:00:00Z,Aalborg,urb,65.2225,61.72,ifs_cams_ensemble
2023-10-31T00:00:00Z,Aalborg,urb,55.25428571,54.98375,ifs_cams_ensemble
2023-11-01T00:00:00Z,Aalborg,urb,54.75125,62.17125,ifs_cams_ensemble
2023-11-02T00:00:00Z,Aalborg,urb,50.83125,53.35875,ifs_cams_ensemble
2023-11-03T00:00:00Z,Aalborg,urb,53.23625,53.3775,ifs_cams_ensemble
2023-11-04T00:00:00Z,Aalborg,urb,51.1775,46.6575,ifs_cams_ensemble
2023-11-05T00:00:00Z,Aalborg,urb,55.89,55.93125,ifs_cams_ensemble
2023-11-06T00:00:00Z,Aalborg,urb,46.43,47.0675,ifs_cams_ensemble
2023-11-07T00:00:00Z,Aalborg,urb,46.58125,33.42625,ifs_cams_ensemble
2023-11-08T00:00:00Z,Aalborg,urb,41.30142857,34.5,ifs_cams_ensemble
2023-11-09T00:00:00Z,Aalborg,urb,52.85833333,49.44125,ifs_cams_ensemble
2023-11-10T00:00:00Z,Aalborg,urb,40.95125,41.3825,ifs_cams_ensemble
2023-11-11T00:00:00Z,Aalborg,urb,42.10375,35.7275,ifs_cams_ensemble
2023-11-12T00:00:00Z,Aalborg,urb,52.21375,31.4125,ifs_cams_ensemble
2023-11-13T00:00:00Z,Aalborg,urb,57.20875,53.73,ifs_cams_ensemble
2023-11-14T00:00:00Z,Aalborg,urb,60.15571429,48.07625,ifs_cams_ensemble
2023-11-15T00:00:00Z,Aalborg,urb,42.51166667,53.99125,ifs_cams_ensemble
2023-11-16T00:00:00Z,Aalborg,urb,50.6775,50.35625,ifs_cams_ensemble
2023-11-17T00:00:00Z,Aalborg,urb,55.59428571,58.4475,ifs_cams_ensemble
2023-11-18T00:00:00Z,Aalborg,urb,62.4575,55.175,ifs_cams_ensemble
2023-11-19T00:00:00Z,Aalborg,urb,61.61,54.6325,ifs_cams_ensemble
2023-11-20T00:00:00Z,Aalborg,urb,50.5725,35.47625,ifs_cams_ensemble
2023-11-21T00:00:00Z,Aalborg,urb,34.6,32.96,ifs_cams_ensemble
2023-11-22T00:00:00Z,Aalborg,urb,67.7275,63.765,ifs_cams_ensemble
2023-11-23T00:00:00Z,Aalborg,urb,86.105,77.84125,ifs_cams_ensemble
2023-11-24T00:00:00Z,Aalborg,urb,82.22125,74.83625,ifs_cams_ensemble
2023-11-25T00:00:00Z,Aalborg,urb,64.2875,65.54,ifs_cams_ensemble
2023-11-26T00:00:00Z,Aalborg,urb,58.01125,59.075,ifs_cams_ensemble
2023-11-27T00:00:00Z,Aalborg,urb,55.22833333,45.41375,ifs_cams_ensemble
2023-11-28T00:00:00Z,Aalborg,urb,47.24375,56.92875,ifs_cams_ensemble
2023-11-29T00:00:00Z,Aalborg,urb,46.42833333,60.18,ifs_cams_ensemble
2023-11-30T00:00:00Z,Aalborg,urb,40.57571429,55.795,ifs_cams_ensemble
2023-12-01T00:00:00Z,Aalborg,urb,35.37166667,44.13125,ifs_cams_ensemble
2023-12-02T00:00:00Z,Aalborg,urb,22.285,38.91125,ifs_cams_ensemble
2023-12-03T00:00:00Z,Aalborg,urb,32.18,48.3225,ifs_cams_ensemble
2023-12-04T00:00:00Z,Aalborg,urb,40.15625,47.72625,ifs_cams_ensemble
2023-12-05T00:00:00Z,Aalborg,urb,,50.25,ifs_cams_ensemble
2023-12-06T00:00:00Z,Aalborg,urb,,50.3225,ifs_cams_ensemble
2023-12-07T00:00:00Z,Aalborg,urb,43.21625,38.91375,ifs_cams_ensemble
2023-12-08T00:00:00Z,Aalborg,urb,36.84166667,29.59375,ifs_cams_ensemble
2023-12-09T00:00:00Z,Aalborg,urb,30.0275,34.25875,ifs_cams_ensemble
2023-12-10T00:00:00Z,Aalborg,urb,36.75142857,44.96625,ifs_cams_ensemble
2023-12-11T00:00:00Z,Aalborg,urb,35.67833333,38.12625,ifs_cams_ensemble
2023-12-12T00:00:00Z,Aalborg,urb,49.11375,40.04375,ifs_cams_ensemble
2023-12-13T00:00:00Z,Aalborg,urb,50.96857143,36.22,ifs_cams_ensemble
2023-12-14T00:00:00Z,Aalborg,urb,44.09,47.7175,ifs_cams_ensemble
2023-12-15T00:00:00Z,Aalborg,urb,62.04625,66.94375,ifs_cams_ensemble
2023-12-16T00:00:00Z,Aalborg,urb,66.39333333,66.5975,ifs_cams_ensemble
2023-12-17T00:00:00Z,Aalborg,urb,69.43625,69.4025,ifs_cams_ensemble
2023-12-18T00:00:00Z,Aalborg,urb,70.1575,69.6625,ifs_cams_ensemble
2023-12-19T00:00:00Z,Aalborg,urb,70.30666667,70.3775,ifs_cams_ensemble
2023-12-20T00:00:00Z,Aalborg,urb,76.90833333,74.3325,ifs_cams_ensemble
2023-12-21T00:00:00Z,Aalborg,urb,78.37375,74.35875,ifs_cams_ensemble
2023-12-22T00:00:00Z,Aalborg,urb,82.74166667,78.20125,ifs_cams_ensemble
2023-12-23T00:00:00Z,Aalborg,urb,78.50714286,76.19625,ifs_cams_ensemble
2023-12-24T00:00:00Z,Aalborg,urb,75.0025,78.01875,ifs_cams_ensemble
2023-12-25T00:00:00Z,Aalborg,urb,80.18125,78.7375,ifs_cams_ensemble
2023-12-26T00:00:00Z,Aalborg,urb,72.0425,66.7875,ifs_cams_ensemble
2023-12-27T00:00:00Z,Aalborg,urb,70.73333333,72.05875,ifs_cams_ensemble
2023-12-28T00:00:00Z,Aalborg,urb,73.65625,71.35375,ifs_cams_ensemble
2023-12-29T00:00:00Z,Aalborg,urb,75.395,70.89875,ifs_cams_ensemble
2023-12-30T00:00:00Z,Aalborg,urb,71.1125,67.14625,ifs_cams_ensemble
2023-12-31T00:00:00Z,Aalborg,urb,54.84125,46.45,ifs_cams_ensemble
2024-01-01T00:00:00Z,Aalborg,urb,53.89,46.30142857,ifs_cams_ensemble
2024-01-02T00:00:00Z,Aalborg,urb,60.90625,55.79625,ifs_cams_ensemble
2024-01-03T00:00:00Z,Aalborg,urb,68.59571429,62.56833333,ifs_cams_ensemble
2024-01-04T00:00:00Z,Aalborg,urb,73.67,,ifs_cams_ensemble
2024-01-05T00:00:00Z,Aalborg,urb,62.99375,,ifs_cams_ensemble
2024-01-06T00:00:00Z,Aalborg,urb,64.26375,,ifs_cams_ensemble
2024-01-07T00:00:00Z,Aalborg,urb,52.44625,,ifs_cams_ensemble
2024-01-08T00:00:00Z,Aalborg,urb,60.47,,ifs_cams_ensemble
2024-01-09T00:00:00Z,Aalborg,urb,48.99166667,9.605233333,ifs_cams_ensemble
2024-01-10T00:00:00Z,Aalborg,urb,39.7525,49.25375,ifs_cams_ensemble
2024-01-11T00:00:00Z,Aalborg,urb,51.78,52.08625,ifs_cams_ensemble
2024-01-12T00:00:00Z,Aalborg,urb,40.12875,48.79875,ifs_cams_ensemble
2024-01-13T00:00:00Z,Aalborg,urb,76.39625,71.93625,ifs_cams_ensemble
2024-01-14T00:00:00Z,Aalborg,urb,74.92625,68.97125,ifs_cams_ensemble
2024-01-15T00:00:00Z,Aalborg,urb,75.13,75.8125,ifs_cams_ensemble
2024-01-16T00:00:00Z,Aalborg,urb,65.62875,64.66375,ifs_cams_ensemble
2024-01-17T00:00:00Z,Aalborg,urb,77.66428571,70.91,ifs_cams_ensemble
2024-01-18T00:00:00Z,Aalborg,urb,77.74125,68.78625,ifs_cams_ensemble
2024-01-19T00:00:00Z,Aalborg,urb,80.89,72.655,ifs_cams_ensemble
2024-01-20T00:00:00Z,Aalborg,urb,81.84,65.41875,ifs_cams_ensemble
2024-01-21T00:00:00Z,Aalborg,urb,63.375,64.63875,ifs_cams_ensemble
2024-01-22T00:00:00Z,Aalborg,urb,84.07375,79.89125,ifs_cams_ensemble
2024-01-23T00:00:00Z,Aalborg,urb,84.4875,81.07375,ifs_cams_ensemble
2024-01-24T00:00:00Z,Aalborg,urb,85.23714286,78.28625,ifs_cams_ensemble
2024-01-25T00:00:00Z,Aalborg,urb,85.065,77.2375,ifs_cams_ensemble
2024-01-26T00:00:00Z,Aalborg,urb,85.58125,80.12125,ifs_cams_ensemble
2024-01-27T00:00:00Z,Aalborg,urb,84.085,80.3175,ifs_cams_ensemble
2024-01-28T00:00:00Z,Aalborg,urb,65.44875,64.0875,ifs_cams_ensemble
2024-01-29T00:00:00Z,Aalborg,urb,55.48857143,55.6375,ifs_cams_ensemble
2024-01-30T00:00:00Z,Aalborg,urb,26.70875,35.5825,ifs_cams_ensemble
2024-01-31T00:00:00Z,Aalborg,urb,74.96625,75.9225,ifs_cams_ensemble
2024-02-01T00:00:00Z,Aalborg,urb,86.7175,84.08875,ifs_cams_ensemble
2024-02-02T00:00:00Z,Aalborg,urb,82.0175,75.955,ifs_cams_ensemble
2024-02-03T00:00:00Z,Aalborg,urb,85.1925,79.48125,ifs_cams_ensemble
2024-02-04T00:00:00Z,Aalborg,urb,82.6375,78.72875,ifs_cams_ensemble
2024-02-05T00:00:00Z,Aalborg,urb,84.94166667,77.225,ifs_cams_ensemble
2024-02-06T00:00:00Z,Aalborg,urb,78.13,74.89875,ifs_cams_ensemble
2024-02-07T00:00:00Z,Aalborg,urb,78.4275,74.295,ifs_cams_ensemble
2024-02-08T00:00:00Z,Aalborg,urb,72.65333333,67.225,ifs_cams_ensemble
2024-02-09T00:00:00Z,Aalborg,urb,68.7725,70.44125,ifs_cams_ensemble
2024-02-10T00:00:00Z,Aalborg,urb,68.7475,64.6575,ifs_cams_ensemble
2024-02-11T00:00:00Z,Aalborg,urb,65.445,55.55125,ifs_cams_ensemble
2024-02-12T00:00:00Z,Aalborg,urb,56.72125,47.40375,ifs_cams_ensemble
2024-02-13T00:00:00Z,Aalborg,urb,75.08625,77.145,ifs_cams_ensemble
2024-02-14T00:00:00Z,Aalborg,urb,66.125,69.57625,ifs_cams_ensemble
2024-02-15T00:00:00Z,Aalborg,urb,32.4425,32.91125,ifs_cams_ensemble
2024-02-16T00:00:00Z,Aalborg,urb,50.2925,47.28,ifs_cams_ensemble
2024-02-17T00:00:00Z,Aalborg,urb,67.865,57.75875,ifs_cams_ensemble
2024-02-18T00:00:00Z,Aalborg,urb,63.25571429,57.01875,ifs_cams_ensemble
2024-02-19T00:00:00Z,Aalborg,urb,70.5075,70.4475,ifs_cams_ensemble
2024-02-20T00:00:00Z,Aalborg,urb,75.35833333,71.10125,ifs_cams_ensemble
2024-02-21T00:00:00Z,Aalborg,urb,84.565,81.36625,ifs_cams_ensemble
2024-02-22T00:00:00Z,Aalborg,urb,61.42875,64.45125,ifs_cams_ensemble
2024-02-23T00:00:00Z,Aalborg,urb,91.19285714,76.34875,ifs_cams_ensemble
2024-02-24T00:00:00Z,Aalborg,urb,69.6875,60.21625,ifs_cams_ensemble
2024-02-25T00:00:00Z,Aalborg,urb,65.33375,57.35625,ifs_cams_ensemble
2024-02-26T00:00:00Z,Aalborg,urb,62.70375,49.88375,ifs_cams_ensemble
2024-02-27T00:00:00Z,Aalborg,urb,65.33714286,59.18,ifs_cams_ensemble
2024-02-28T00:00:00Z,Aalborg,urb,72.045,72.1325,ifs_cams_ensemble
2024-02-29T00:00:00Z,Aalborg,urb,65.45625,63.82375,ifs_cams_ensemble
2023-07-01T00:00:00Z,Aarhus,urb,,69.425,ifs_cams_ensemble
2023-07-02T00:00:00Z,Aarhus,urb,71.44285714,62.6725,ifs_cams_ensemble
2023-07-03T00:00:00Z,Aarhus,urb,69.72833333,62.02875,ifs_cams_ensemble
2023-07-04T00:00:00Z,Aarhus,urb,60.95,58.12,ifs_cams_ensemble
2023-07-05T00:00:00Z,Aarhus,urb,74.25,82.175,ifs_cams_ensemble
2023-07-06T00:00:00Z,Aarhus,urb,71.6125,74.655,ifs_cams_ensemble
2023-07-07T00:00:00Z,Aarhus,urb,87.58125,72.97125,ifs_cams_ensemble
2023-07-08T00:00:00Z,Aarhus,urb,97.94375,92.21625,ifs_cams_ensemble
2023-07-09T00:00:00Z,Aarhus,urb,105.03875,87.76875,ifs_cams_ensemble
2023-07-10T00:00:00Z,Aarhus,urb,93.34875,81.68375,ifs_cams_ensemble
2023-07-11T00:00:00Z,Aarhus,urb,94.9925,88.42,ifs_cams_ensemble
2023-07-12T00:00:00Z,Aarhus,urb,75.895,83.40375,ifs_cams_ensemble
2023-07-13T00:00:00Z,Aarhus,urb,66.79625,69.4975,ifs_cams_ensemble
2023-07-14T00:00:00Z,Aarhus,urb,,82.59875,ifs_cams_ensemble
2023-07-15T00:00:00Z,Aarhus,urb,,91.01125,ifs_cams_ensemble
2023-07-16T00:00:00Z,Aarhus,urb,,75.40625,ifs_cams_ensemble
2023-07-17T00:00:00Z,Aarhus,urb,72.78875,70.38,ifs_cams_ensemble
2023-07-18T00:00:00Z,Aarhus,urb,61.71166667,59.53125,ifs_cams_ensemble
2023-07-19T00:00:00Z,Aarhus,urb,66.0625,56.725,ifs_cams_ensemble
2023-07-20T00:00:00Z,Aarhus,urb,63.885,57.54,ifs_cams_ensemble
2023-07-21T00:00:00Z,Aarhus,urb,65.16125,59.4325,ifs_cams_ensemble
2023-07-22T00:00:00Z,Aarhus,urb,60.3875,61.28375,ifs_cams_ensemble
2023-07-23T00:00:00Z,Aarhus,urb,58.79333333,56.85125,ifs_cams_ensemble
2023-07-24T00:00:00Z,Aarhus,urb,68.735,65.72625,ifs_cams_ensemble
2023-07-25T00:00:00Z,Aarhus,urb,64.80125,62.95,ifs_cams_ensemble
2023-07-26T00:00:00Z,Aarhus,urb,70.2025,62.76,ifs_cams_ensemble
2023-07-27T00:00:00Z,Aarhus,urb,71.97125,78.64,ifs_cams_ensemble
2023-07-28T00:00:00Z,Aarhus,urb,87.47125,87.28625,ifs_cams_ensemble
2023-07-29T00:00:00Z,Aarhus,urb,76.64375,80.795,ifs_cams_ensemble
2023-07-30T00:00:00Z,Aarhus,urb,66.365,73.43125,ifs_cams_ensemble
2023-07-31T00:00:00Z,Aarhus,urb,67.21,65.84,ifs_cams_ensemble
2023-08-01T00:00:00Z,Aarhus,urb,68.84625,59.5225,ifs_cams_ensemble
2023-08-02T00:00:00Z,Aarhus,urb,75.8875,90.15375,ifs_cams_ensemble
2023-08-03T00:00:00Z,Aarhus,urb,84.135,82.03375,ifs_cams_ensemble
2023-08-04T00:00:00Z,Aarhus,urb,75.06875,75.13125,ifs_cams_ensemble
2023-08-05T00:00:00Z,Aarhus,urb,73.34375,68.8425,ifs_cams_ensemble
2023-08-06T00:00:00Z,Aarhus,urb,70.4875,75.26125,ifs_cams_ensemble
2023-08-07T00:00:00Z,Aarhus,urb,65.47,68.99625,ifs_cams_ensemble
2023-08-08T00:00:00Z,Aarhus,urb,71.78375,66.415,ifs_cams_ensemble
2023-08-09T00:00:00Z,Aarhus,urb,66.0975,68.19,ifs_cams_ensemble
2023-08-10T00:00:00Z,Aarhus,urb,72.2175,72.4775,ifs_cams_ensemble
2023-08-11T00:00:00Z,Aarhus,urb,71.6075,92.77125,ifs_cams_ensemble
2023-08-12T00:00:00Z,Aarhus,urb,71.01285714,90.85625,ifs_cams_ensemble
2023-08-13T00:00:00Z,Aarhus,urb,69.445,68.94375,ifs_cams_ensemble
2023-08-14T00:00:00Z,Aarhus,urb,76.47875,78.28125,ifs_cams_ensemble
2023-08-15T00:00:00Z,Aarhus,urb,91.64875,85.9475,ifs_cams_ensemble
2023-08-16T00:00:00Z,Aarhus,urb,77.4525,72.93375,ifs_cams_ensemble
2023-08-17T00:00:00Z,Aarhus,urb,67.82125,73.43625,ifs_cams_ensemble
2023-08-18T00:00:00Z,Aarhus,urb,62.68,73.03875,ifs_cams_ensemble
2023-08-19T00:00:00Z,Aarhus,urb,58.42,92.5525,ifs_cams_ensemble
2023-08-20T00:00:00Z,Aarhus,urb,71.11875,89.4775,ifs_cams_ensemble
2023-08-21T00:00:00Z,Aarhus,urb,73.54125,80.9,ifs_cams_ensemble
2023-08-22T00:00:00Z,Aarhus,urb,73.53375,74.91625,ifs_cams_ensemble
2023-08-23T00:00:00Z,Aarhus,urb,58.07571429,70.20875,ifs_cams_ensemble
2023-08-24T00:00:00Z,Aarhus,urb,73.775,77.68125,ifs_cams_ensemble
2023-08-25T00:00:00Z,Aarhus,urb,,79.80375,ifs_cams_ensemble
2023-08-26T00:00:00Z,Aarhus,urb,,75.4025,ifs_cams_ensemble
2023-08-27T00:00:00Z,Aarhus,urb,,77.6425,ifs_cams_ensemble
2023-08-28T00:00:00Z,Aarhus,urb,73.85125,75.19875,ifs_cams_ensemble
2023-08-29T00:00:00Z,Aarhus,urb,64.4225,73.405,ifs_cams_ensemble
2023-08-30T00:00:00Z,Aarhus,urb,77.39625,87.53,ifs_cams_ensemble
2023-08-31T00:00:00Z,Aarhus,urb,63.99,86.69375,ifs_cams_ensemble
2023-09-01T00:00:00Z,Aarhus,urb,77.45,81.125,ifs_cams_ensemble
2023-09-02T00:00:00Z,Aarhus,urb,74.84375,74.0925,ifs_cams_ensemble
2023-09-03T00:00:00Z,Aarhus,urb,72.16125,78.22625,ifs_cams_ensemble
2023-09-04T00:00:00Z,Aarhus,urb,87.81,88.38625,ifs_cams_ensemble
2023-09-05T00:00:00Z,Aarhus,urb,,91.3075,ifs_cams_ensemble
2023-09-06T00:00:00Z,Aarhus,urb,,76.27,ifs_cams_ensemble
2023-09-07T00:00:00Z,Aarhus,urb,,81.1725,ifs_cams_ensemble
2023-09-08T00:00:00Z,Aarhus,urb,,110.3875,ifs_cams_ensemble
2023-09-09T00:00:00Z,Aarhus,urb,106.13875,101.1275,ifs_cams_ensemble
2023-09-10T00:00:00Z,Aarhus,urb,98.18714286,,ifs_cams_ensemble
2023-09-11T00:00:00Z,Aarhus,urb,95.71625,111.6875,ifs_cams_ensemble
2023-09-12T00:00:00Z,Aarhus,urb,84.5575,98.945,ifs_cams_ensemble
2023-09-13T00:00:00Z,Aarhus,urb,58.62875,59.2,ifs_cams_ensemble
2023-09-14T00:00:00Z,Aarhus,urb,67.77625,66.91,ifs_cams_ensemble
2023-09-15T00:00:00Z,Aarhus,urb,84.11625,86.45375,ifs_cams_ensemble
2023-09-16T00:00:00Z,Aarhus,urb,78.4725,83.72375,ifs_cams_ensemble
2023-09-17T00:00:00Z,Aarhus,urb,88.24125,93.10875,ifs_cams_ensemble
2023-09-18T00:00:00Z,Aarhus,urb,89.38,92.68625,ifs_cams_ensemble
2023-09-19T00:00:00Z,Aarhus,urb,72.74666667,67.58,ifs_cams_ensemble
2023-09-20T00:00:00Z,Aarhus,urb,58.60125,64.335,ifs_cams_ensemble
2023-09-21T00:00:00Z,Aarhus,urb,80.14875,83.2975,ifs_cams_ensemble
2023-09-22T00:00:00Z,Aarhus,urb,78.17625,72.11625,ifs_cams_ensemble
2023-09-23T00:00:00Z,Aarhus,urb,62.74125,61.11125,ifs_cams_ensemble
2023-09-24T00:00:00Z,Aarhus,urb,68.7125,65.1325,ifs_cams_ensemble
2023-09-25T00:00:00Z,Aarhus,urb,62.39625,70.74875,ifs_cams_ensemble
2023-09-26T00:00:00Z,Aarhus,urb,73.86875,78.31375,ifs_cams_ensemble
2023-09-27T00:00:00Z,Aarhus,urb,71.4075,77.11375,ifs_cams_ensemble
2023-09-28T00:00:00Z,Aarhus,urb,68.77,73.035,ifs_cams_ensemble
2023-09-29T00:00:00Z,Aarhus,urb,58.525,60.44125,ifs_cams_ensemble
2023-09-30T00:00:00Z,Aarhus,urb,68.89125,62.16625,ifs_cams_ensemble
2023-10-01T00:00:00Z,Aarhus,urb,63.605,58.9625,ifs_cams_ensemble
2023-10-02T00:00:00Z,Aarhus,urb,46.69125,58.11125,ifs_cams_ensemble
2023-10-03T00:00:00Z,Aarhus,urb,61.40375,65.915,ifs_cams_ensemble
2023-10-04T00:00:00Z,Aarhus,urb,61.2225,64.06625,ifs_cams_ensemble
2023-10-05T00:00:00Z,Aarhus,urb,68.64375,68.29875,ifs_cams_ensemble
2023-10-06T00:00:00Z,Aarhus,urb,70.14,65.83375,ifs_cams_ensemble
2023-10-07T00:00:00Z,Aarhus,urb,72.94666667,66.0175,ifs_cams_ensemble
2023-10-08T00:00:00Z,Aarhus,urb,52.98875,59.74125,ifs_cams_ensemble
2023-10-09T00:00:00Z,Aarhus,urb,63.145,63.18625,ifs_cams_ensemble
2023-10-10T00:00:00Z,Aarhus,urb,,47.5425,ifs_cams_ensemble
2023-10-11T00:00:00Z,Aarhus,urb,72.75125,71.88125,ifs_cams_ensemble
2023-10-12T00:00:00Z,Aarhus,urb,69.2875,69.63125,ifs_cams_ensemble
2023-10-13T00:00:00Z,Aarhus,urb,59.0375,65.205,ifs_cams_ensemble
2023-10-14T00:00:00Z,Aarhus,urb,60.88625,64.7875,ifs_cams_ensemble
2023-10-15T00:00:00Z,Aarhus,urb,63.285,61.55875,ifs_cams_ensemble
2023-10-16T00:00:00Z,Aarhus,urb,65.11428571,65.4675,ifs_cams_ensemble
2023-10-17T00:00:00Z,Aarhus,urb,58.98875,64.44125,ifs_cams_ensemble
2023-10-18T00:00:00Z,Aarhus,urb,60.35125,60.505,ifs_cams_ensemble
2023-10-19T00:00:00Z,Aarhus,urb,62.54625,62.89875,ifs_cams_ensemble
2023-10-20T00:00:00Z,Aarhus,urb,65.49333333,66.7575,ifs_cams_ensemble
2023-10-21T00:00:00Z,Aarhus,urb,51.28375,61.1975,ifs_cams_ensemble
2023-10-22T00:00:00Z,Aarhus,urb,39.7825,53.21375,ifs_cams_ensemble
2023-10-23T00:00:00Z,Aarhus,urb,42.575,47.06125,ifs_cams_ensemble
2023-10-24T00:00:00Z,Aarhus,urb,50.30875,54.03875,ifs_cams_ensemble
2023-10-25T00:00:00Z,Aarhus,urb,50.585,53.865,ifs_cams_ensemble
2023-10-26T00:00:00Z,Aarhus,urb,47.74375,52.0275,ifs_cams_ensemble
2023-10-27T00:00:00Z,Aarhus,urb,41.06875,57.52875,ifs_cams_ensemble
2023-10-28T00:00:00Z,Aarhus,urb,38.8325,58.32375,ifs_cams_ensemble
2023-10-29T00:00:00Z,Aarhus,urb,57.35125,58.5575,ifs_cams_ensemble
2023-10-30T00:00:00Z,Aarhus,urb,62.88375,57.78875,ifs_cams_ensemble
2023-10-31T00:00:00Z,Aarhus,urb,51.83125,52.52375,ifs_cams_ensemble
2023-11-01T00:00:00Z,Aarhus,urb,44.6,55.33375,ifs_cams_ensemble
2023-11-02T00:00:00Z,Aarhus,urb,46.57625,55.1575,ifs_cams_ensemble
2023-11-03T00:00:00Z,Aarhus,urb,51.88625,56.70875,ifs_cams_ensemble
2023-11-04T00:00:00Z,Aarhus,urb,48.535,53.0225,ifs_cams_ensemble
2023-11-05T00:00:00Z,Aarhus,urb,54.72833333,57.4525,ifs_cams_ensemble
2023-11-06T00:00:00Z,Aarhus,urb,51.62375,45.54375,ifs_cams_ensemble
2023-11-07T00:00:00Z,Aarhus,urb,49.17,44.59375,ifs_cams_ensemble
2023-11-08T00:00:00Z,Aarhus,urb,51.27285714,48.78,ifs_cams_ensemble
2023-11-09T00:00:00Z,Aarhus,urb,54.42571429,54.665,ifs_cams_ensemble
2023-11-10T00:00:00Z,Aarhus,urb,51.3875,50.17625,ifs_cams_ensemble
2023-11-11T00:00:00Z,Aarhus,urb,46.1125,46.40375,ifs_cams_ensemble
2023-11-12T00:00:00Z,Aarhus,urb,45.16625,22.41,ifs_cams_ensemble
2023-11-13T00:00:00Z,Aarhus,urb,59.15375,51.2575,ifs_cams_ensemble
2023-11-14T00:00:00Z,Aarhus,urb,62.90714286,57.9175,ifs_cams_ensemble
2023-11-15T00:00:00Z,Aarhus,urb,46.68375,49.365,ifs_cams_ensemble
2023-11-16T00:00:00Z,Aarhus,urb,59.32,61.49375,ifs_cams_ensemble
2023-11-17T00:00:00Z,Aarhus,urb,59.72625,63.88375,ifs_cams_ensemble
2023-11-18T00:00:00Z,Aarhus,urb,58.61125,59.70125,ifs_cams_ensemble
2023-11-19T00:00:00Z,Aarhus,urb,54.49,52.33125,ifs_cams_ensemble
2023-11-20T00:00:00Z,Aarhus,urb,37.4675,34.80625,ifs_cams_ensemble
2023-11-21T00:00:00Z,Aarhus,urb,46.34875,53.08875,ifs_cams_ensemble
2023-11-22T00:00:00Z,Aarhus,urb,48.71,55.4725,ifs_cams_ensemble
2023-11-23T00:00:00Z,Aarhus,urb,76.5175,74.5575,ifs_cams_ensemble
2023-11-24T00:00:00Z,Aarhus,urb,76.72,71.68875,ifs_cams_ensemble
2023-11-25T00:00:00Z,Aarhus,urb,60.91142857,60.795,ifs_cams_ensemble
2023-11-26T00:00:00Z,Aarhus,urb,54.8525,58.01875,ifs_cams_ensemble
2023-11-27T00:00:00Z,Aarhus,urb,64.31714286,60.97375,ifs_cams_ensemble
2023-11-28T00:00:00Z,Aarhus,urb,51.61125,57.055,ifs_cams_ensemble
2023-11-29T00:00:00Z,Aarhus,urb,48.9425,53.1875,ifs_cams_ensemble
2023-11-30T00:00:00Z,Aarhus,urb,54.61142857,59.90125,ifs_cams_ensemble
2023-12-01T00:00:00Z,Aarhus,urb,40.49142857,50.32375,ifs_cams_ensemble
2023-12-02T00:00:00Z,Aarhus,urb,32.62375,41.72875,ifs_cams_ensemble
2023-12-03T00:00:00Z,Aarhus,urb,30.06285714,45.8975,ifs_cams_ensemble
2023-12-04T00:00:00Z,Aarhus,urb,39.975,46.06375,ifs_cams_ensemble
2023-12-05T00:00:00Z,Aarhus,urb,49.71875,49.73375,ifs_cams_ensemble
2023-12-06T00:00:00Z,Aarhus,urb,56.13833333,55.25,ifs_cams_ensemble
2023-12-07T00:00:00Z,Aarhus,urb,49.29875,50.765,ifs_cams_ensemble
2023-12-08T00:00:00Z,Aarhus,urb,38.34333333,38.8625,ifs_cams_ensemble
2023-12-09T00:00:00Z,Aarhus,urb,30.11625,48.77875,ifs_cams_ensemble
2023-12-10T00:00:00Z,Aarhus,urb,37.80666667,58.37125,ifs_cams_ensemble
2023-12-11T00:00:00Z,Aarhus,urb,25.63625,37.23625,ifs_cams_ensemble
2023-12-12T00:00:00Z,Aarhus,urb,38.0775,46.2775,ifs_cams_ensemble
2023-12-13T00:00:00Z,Aarhus,urb,48.80666667,50.28375,ifs_cams_ensemble
2023-12-14T00:00:00Z,Aarhus,urb,42.4625,46.22625,ifs_cams_ensemble
2023-12-15T00:00:00Z,Aarhus,urb,52.685,64.8375,ifs_cams_ensemble
2023-12-16T00:00:00Z,Aarhus,urb,60.2875,65.41125,ifs_cams_ensemble
2023-12-17T00:00:00Z,Aarhus,urb,63.5925,66.06,ifs_cams_ensemble
2023-12-18T00:00:00Z,Aarhus,urb,62.755,65.67125,ifs_cams_ensemble
2023-12-19T00:00:00Z,Aarhus,urb,62.2,62.62625,ifs_cams_ensemble
2023-12-20T00:00:00Z,Aarhus,urb,69.20833333,71.2125,ifs_cams_ensemble
2023-12-21T00:00:00Z,Aarhus,urb,78.0175,76.72125,ifs_cams_ensemble
2023-12-22T00:00:00Z,Aarhus,urb,81.88166667,76.77125,ifs_cams_ensemble
2023-12-23T00:00:00Z,Aarhus,urb,72.27875,71.29875,ifs_cams_ensemble
2023-12-24T00:00:00Z,Aarhus,urb,75.9525,74.52875,ifs_cams_ensemble
2023-12-25T00:00:00Z,Aarhus,urb,77.10857143,75.24,ifs_cams_ensemble
2023-12-26T00:00:00Z,Aarhus,urb,68.46166667,65.01875,ifs_cams_ensemble
2023-12-27T00:00:00Z,Aarhus,urb,66.24,68.08875,ifs_cams_ensemble
2023-12-28T00:00:00Z,Aarhus,urb,74.7525,71.2475,ifs_cams_ensemble
